time,temperature_2m,relativehumidity_2m,rain,snowfall,windspeed_10m,winddirection_10m,soil_temperature_0_to_7cm,SourceId
1683190800,12.8,69,0.0,0.0,18.4,96,12.2,4
1683194400,14.7,66,0.0,0.0,18.4,96,13.9,4
1683198000,16.5,62,0.0,0.0,18.8,93,15.5,4
1683201600,17.8,60,0.0,0.0,19.8,92,16.6,4
1683205200,18.7,58,0.0,0.0,20.7,98,17.3,4
1683208800,19.4,56,0.0,0.0,21.8,103,17.6,4
1683212400,19.8,55,0.0,0.0,20.5,112,17.6,4
1683216000,20.0,55,0.0,0.0,17.6,118,17.4,4
1683219600,19.6,60,0.0,0.0,14.5,109,17.0,4
1683223200,18.7,64,0.0,0.0,13.1,106,16.2,4
1683226800,17.7,63,0.0,0.0,12.6,117,15.4,4
1683230400,16.7,66,0.0,0.0,11.0,148,14.7,4
1683234000,15.8,71,0.0,0.0,11.0,203,14.1,4
1683237600,15.2,78,0.0,0.0,15.6,244,13.8,4
1683241200,14.4,82,0.0,0.0,15.2,275,13.4,4
1683244800,13.7,84,0.0,0.0,11.2,270,13.1,4
1683248400,13.0,86,0.0,0.0,12.1,258,12.7,4
1683252000,12.5,88,0.0,0.0,12.1,253,12.4,4
1683255600,12.1,89,0.0,0.0,12.7,245,12.0,4
1683259200,11.8,91,0.0,0.0,12.7,241,11.8,4
1683262800,11.7,92,0.0,0.0,12.1,240,11.7,4
1683266400,12.7,90,0.0,0.0,14.7,234,12.3,4
1683270000,13.7,85,0.1,0.0,14.1,238,13.3,4
1683273600,14.2,85,0.1,0.0,13.6,238,14.2,4
1683277200,14.7,85,0.2,0.0,13.7,235,15.0,4
1683280800,15.1,85,0.2,0.0,12.4,240,15.5,4
1683284400,15.5,79,0.3,0.0,12.2,242,15.8,4
1683288000,15.7,80,0.4,0.0,9.8,234,16.6,4
1683291600,15.1,79,3.1,0.0,8.5,216,16.9,4
1683295200,14.2,87,1.3,0.0,9.2,225,16.4,4
1683298800,14.5,84,0.0,0.0,11.1,241,16.1,4
1683302400,14.7,83,0.0,0.0,10.6,252,16.3,4
1683306000,14.8,81,0.0,0.0,10.0,232,16.0,4
1683309600,14.5,82,0.0,0.0,7.8,202,15.4,4
1683313200,13.9,87,0.0,0.0,5.8,173,14.4,4
1683316800,12.9,91,0.0,0.0,6.4,164,13.5,4
1683320400,12.0,94,0.0,0.0,9.2,169,12.7,4
1683324000,11.6,95,0.0,0.0,10.5,176,12.3,4
1683327600,11.2,95,0.0,0.0,10.5,186,11.9,4
1683331200,10.9,95,0.0,0.0,8.9,194,11.7,4
1683334800,10.6,95,0.0,0.0,8.7,197,11.4,4
1683338400,10.3,96,0.0,0.0,7.2,198,11.2,4
1683342000,9.9,96,0.0,0.0,6.4,196,10.9,4
1683345600,9.6,97,0.0,0.0,8.0,185,10.7,4
1683349200,9.4,98,0.0,0.0,6.2,173,10.6,4
1683352800,10.6,98,0.0,0.0,8.0,175,11.5,4
1683356400,12.6,91,0.0,0.0,7.2,177,12.7,4
1683360000,14.0,87,0.0,0.0,6.6,167,13.9,4
1683363600,15.3,81,0.0,0.0,7.0,159,15.2,4
1683367200,16.6,74,0.0,0.0,7.9,164,16.7,4
1683370800,17.3,68,0.1,0.0,9.4,176,17.7,4
1683374400,17.8,65,0.0,0.0,10.5,196,18.0,4
1683378000,18.1,64,0.1,0.0,8.7,222,18.4,4
1683381600,18.3,65,0.0,0.0,5.8,248,18.6,4
1683385200,17.9,68,0.4,0.0,5.4,270,18.5,4
1683388800,17.0,74,0.9,0.0,5.1,309,17.8,4
1683392400,15.4,87,1.8,0.0,4.3,318,16.6,4
1683396000,14.0,94,1.9,0.0,3.6,37,15.4,4
1683399600,13.6,95,0.7,0.0,4.7,67,14.7,4
1683403200,13.2,95,0.2,0.0,5.4,82,14.1,4
1683406800,13.2,95,0.1,0.0,6.2,100,13.8,4
1683410400,13.3,95,0.0,0.0,8.4,110,13.6,4
1683414000,13.2,95,0.0,0.0,9.0,113,13.5,4
1683417600,13.1,94,0.0,0.0,8.7,120,13.3,4
1683421200,12.9,94,0.0,0.0,7.8,124,13.1,4
1683424800,12.7,95,0.0,0.0,8.4,130,12.9,4
1683428400,12.3,95,0.0,0.0,8.9,140,12.7,4
1683432000,12.0,96,0.0,0.0,8.1,148,12.5,4
1683435600,12.1,96,0.1,0.0,6.5,161,12.5,4
1683439200,12.8,96,0.3,0.0,6.6,167,12.9,4
1683442800,14.1,91,0.1,0.0,5.7,162,14.0,4
1683446400,15.1,88,0.1,0.0,5.6,165,14.7,4
1683450000,15.7,86,0.8,0.0,5.2,164,15.3,4
1683453600,16.5,82,0.1,0.0,2.3,219,16.3,4
1683457200,17.2,78,0.3,0.0,3.3,186,17.3,4
1683460800,17.6,76,0.1,0.0,5.7,198,17.7,4
1683464400,17.8,76,0.1,0.0,7.1,246,18.0,4
1683468000,17.6,78,0.1,0.0,10.1,272,18.4,4
1683471600,17.5,79,0.4,0.0,10.2,302,18.4,4
1683475200,15.9,88,0.6,0.0,7.5,325,17.4,4
1683478800,15.5,90,0.1,0.0,7.7,323,16.7,4
1683482400,15.2,92,0.0,0.0,7.1,345,16.0,4
1683486000,13.6,93,0.0,0.0,5.0,360,15.0,4
1683489600,13.0,95,0.0,0.0,4.7,360,14.2,4
1683493200,12.3,97,0.0,0.0,4.0,333,13.6,4
1683496800,11.5,98,0.0,0.0,6.1,310,13.0,4
1683500400,10.9,100,0.0,0.0,5.6,315,12.6,4
1683504000,10.7,99,0.0,0.0,5.6,310,12.5,4
1683507600,10.6,99,0.0,0.0,5.9,308,12.4,4
1683511200,10.5,99,0.0,0.0,5.9,308,12.3,4
1683514800,10.4,99,0.0,0.0,4.0,297,12.2,4
1683518400,10.4,99,0.0,0.0,4.4,279,12.1,4
1683522000,10.5,99,0.0,0.0,6.5,264,12.2,4
1683525600,11.0,97,0.0,0.0,6.4,243,12.5,4
1683529200,11.1,98,0.0,0.0,5.5,212,13.1,4
1683532800,12.3,93,0.0,0.0,9.1,198,13.9,4
1683536400,13.7,88,0.0,0.0,12.9,210,15.0,4
1683540000,15.0,84,0.0,0.0,12.5,226,16.0,4
1683543600,15.9,79,0.1,0.0,13.0,231,16.7,4
1683547200,16.3,78,0.1,0.0,13.2,235,17.1,4
1683550800,16.3,79,0.0,0.0,11.9,235,17.2,4
1683554400,16.0,80,0.0,0.0,13.4,234,17.0,4
1683558000,15.8,81,0.0,0.0,13.0,242,16.9,4
1683561600,15.1,83,0.0,0.0,12.6,243,16.2,4
1683565200,14.3,84,0.0,0.0,11.1,241,15.5,4
1683568800,13.7,84,0.0,0.0,10.1,243,14.9,4
1683572400,14.0,84,0.0,0.0,7.2,217,14.4,4
1683576000,13.8,85,0.0,0.0,7.1,195,14.0,4
1683579600,13.6,86,0.0,0.0,8.7,175,13.7,4
1683583200,13.6,86,0.0,0.0,9.4,162,13.5,4
1683586800,13.6,87,0.0,0.0,10.7,166,13.5,4
1683590400,13.4,88,0.0,0.0,12.3,173,13.3,4
1683594000,13.3,88,0.2,0.0,12.7,172,13.2,4
1683597600,13.3,88,0.1,0.0,14.6,170,13.1,4
1683601200,13.3,88,0.1,0.0,14.3,170,13.1,4
1683604800,13.3,87,0.1,0.0,15.3,172,13.1,4
1683608400,13.4,88,0.1,0.0,15.9,175,13.1,4
1683612000,13.6,88,0.3,0.0,16.7,174,13.1,4
1683615600,13.4,92,0.9,0.0,16.7,174,13.2,4
1683619200,13.7,92,0.9,0.0,17.7,176,13.2,4
1683622800,13.9,93,1.2,0.0,18.4,186,13.4,4
1683626400,14.0,93,1.7,0.0,17.2,190,13.5,4
1683630000,14.0,93,1.7,0.0,17.9,190,13.5,4
1683633600,14.0,93,1.7,0.0,18.2,198,13.6,4
1683637200,13.8,94,1.5,0.0,18.8,212,13.5,4
1683640800,13.4,95,1.2,0.0,16.9,230,13.4,4
1683644400,13.1,96,0.9,0.0,14.2,249,13.3,4
1683648000,13.0,98,0.5,0.0,12.0,263,13.3,4
1683651600,12.9,98,0.2,0.0,11.5,272,13.3,4
1683655200,12.8,97,0.0,0.0,9.7,268,13.3,4
1683658800,12.5,95,0.0,0.0,10.1,270,12.9,4
1683662400,12.0,95,0.1,0.0,11.2,268,12.5,4
1683666000,11.6,95,0.1,0.0,10.4,268,12.2,4
1683669600,11.5,96,0.1,0.0,9.2,259,12.0,4
1683673200,11.1,96,0.0,0.0,9.5,259,11.8,4
1683676800,10.7,97,0.0,0.0,8.2,247,11.4,4
1683680400,10.9,97,0.0,0.0,9.8,246,11.5,4
1683684000,11.1,98,0.1,0.0,11.6,254,11.6,4
1683687600,11.3,98,0.0,0.0,12.1,258,11.7,4
1683691200,11.3,98,0.0,0.0,11.5,268,11.7,4
1683694800,11.2,99,0.0,0.0,11.6,275,11.8,4
1683698400,11.4,97,0.0,0.0,10.5,278,11.9,4
1683702000,11.3,97,0.0,0.0,10.9,287,12.1,4
1683705600,11.8,93,0.0,0.0,10.0,285,12.6,4
1683709200,12.9,90,0.0,0.0,10.2,278,13.8,4
1683712800,13.8,92,0.1,0.0,11.6,263,15.1,4
1683716400,14.3,91,0.3,0.0,14.4,267,16.1,4
1683720000,13.8,96,0.4,0.0,16.6,275,16.3,4
1683723600,14.0,94,0.2,0.0,15.6,285,16.0,4
1683727200,13.3,92,0.4,0.0,14.1,289,15.8,4
1683730800,13.0,93,0.1,0.0,12.0,286,15.3,4
1683734400,13.0,92,0.1,0.0,12.0,291,15.2,4
1683738000,12.4,94,0.1,0.0,8.8,289,14.7,4
1683741600,12.1,94,0.0,0.0,8.0,280,14.2,4
1683745200,11.8,90,0.0,0.0,5.9,284,13.4,4
1683748800,11.4,92,0.0,0.0,2.2,279,12.7,4
1683752400,11.0,94,0.0,0.0,3.1,234,12.3,4
1683756000,10.7,94,0.1,0.0,5.1,231,11.9,4
1683759600,10.0,96,0.1,0.0,6.9,227,11.4,4
1683763200,9.5,96,0.0,0.0,7.3,237,10.9,4
1683766800,9.5,96,0.1,0.0,5.7,215,10.7,4
1683770400,9.4,96,0.0,0.0,4.0,207,10.5,4
1683774000,9.0,97,0.1,0.0,4.7,203,10.2,4
1683777600,8.7,97,0.0,0.0,5.6,195,9.9,4
1683781200,9.2,97,0.0,0.0,4.7,203,10.2,4
1683784800,10.7,95,0.0,0.0,6.5,214,11.3,4
1683788400,11.8,94,0.1,0.0,5.7,215,12.1,4
1683792000,12.7,92,0.1,0.0,5.6,230,13.2,4
1683795600,13.7,91,0.2,0.0,4.9,253,14.4,4
1683799200,13.9,91,0.2,0.0,9.2,315,14.7,4
1683802800,14.7,89,0.4,0.0,9.5,331,15.9,4
1683806400,14.8,88,0.3,0.0,9.4,342,16.3,4
1683810000,14.9,86,0.2,0.0,10.8,345,16.6,4
1683813600,14.8,85,0.1,0.0,11.7,351,16.6,4
1683817200,14.9,84,0.1,0.0,11.9,355,16.6,4
1683820800,14.8,83,0.0,0.0,12.2,358,16.3,4
1683824400,14.0,86,0.0,0.0,13.0,354,15.5,4
1683828000,13.4,88,0.0,0.0,14.8,3,14.7,4
1683831600,12.7,90,0.0,0.0,13.7,14,14.0,4
1683835200,12.3,92,0.0,0.0,13.3,13,13.3,4
1683838800,12.0,93,0.0,0.0,14.1,15,12.9,4
1683842400,11.8,93,0.1,0.0,14.3,10,12.7,4
1683846000,11.6,93,0.1,0.0,15.5,13,12.4,4
1683849600,11.3,94,0.2,0.0,16.3,14,12.3,4
1683853200,10.9,94,0.2,0.0,16.2,12,12.0,4
1683856800,10.7,93,0.5,0.0,18.3,10,11.8,4
1683860400,10.4,94,0.7,0.0,18.6,9,11.6,4
1683864000,10.3,95,0.5,0.0,20.5,360,11.5,4
1683867600,10.4,94,0.6,0.0,22.7,357,11.5,4
1683871200,10.6,94,0.8,0.0,23.4,2,11.5,4
1683874800,11.5,94,0.6,0.0,22.9,16,11.8,4
1683878400,13.1,89,0.2,0.0,24.2,37,12.3,4
1683882000,14.5,82,0.1,0.0,24.1,55,13.1,4
1683885600,15.9,77,0.0,0.0,21.4,63,14.5,4
1683889200,17.0,73,0.0,0.0,20.8,60,16.0,4
1683892800,17.7,69,0.1,0.0,20.9,58,16.9,4
1683896400,18.3,67,0.1,0.0,21.4,54,17.6,4
1683900000,18.5,66,0.0,0.0,22.0,50,17.8,4
1683903600,18.4,68,0.0,0.0,20.9,44,17.9,4
1683907200,18.0,75,0.1,0.0,18.0,29,17.6,4
1683910800,17.0,82,0.4,0.0,18.7,23,17.1,4
1683914400,16.7,82,0.3,0.0,18.5,27,16.3,4
1683918000,15.6,83,0.0,0.0,16.4,26,15.4,4
1683921600,14.7,84,0.0,0.0,16.6,22,14.6,4
1683925200,14.2,84,0.0,0.0,17.3,21,14.1,4
1683928800,13.9,83,0.0,0.0,16.5,23,13.7,4
1683932400,13.7,82,0.0,0.0,15.8,27,13.4,4
1683936000,13.5,80,0.0,0.0,15.3,24,13.2,4
1683939600,13.0,80,0.0,0.0,15.4,16,12.9,4
1683943200,12.6,80,0.0,0.0,17.2,11,12.7,4
1683946800,12.3,79,0.0,0.0,18.4,11,12.4,4
1683950400,11.9,79,0.0,0.0,18.9,13,12.1,4
1683954000,12.0,80,0.0,0.0,19.1,16,12.1,4
1683957600,12.8,79,0.0,0.0,19.0,19,12.7,4
1683961200,13.7,78,0.0,0.0,19.2,17,13.6,4
1683964800,14.8,75,0.0,0.0,20.3,13,14.7,4
1683968400,15.4,74,0.0,0.0,21.8,9,15.7,4
1683972000,16.0,73,0.0,0.0,22.5,6,16.5,4
1683975600,16.7,73,0.0,0.0,22.8,5,17.4,4
1683979200,17.0,72,0.0,0.0,22.8,5,17.9,4
1683982800,17.5,72,0.0,0.0,22.3,3,18.4,4
1683986400,17.5,73,0.0,0.0,22.0,1,18.6,4
1683990000,17.5,74,0.0,0.0,22.0,358,18.5,4
1683993600,17.1,76,0.0,0.0,23.4,356,18.2,4
1683997200,16.4,78,0.0,0.0,23.0,359,17.5,4
1684000800,15.5,80,0.0,0.0,20.5,360,16.6,4
1684004400,13.7,77,0.0,0.0,19.8,3,15.3,4
1684008000,12.8,80,0.0,0.0,18.5,7,14.3,4
1684011600,12.3,81,0.0,0.0,17.9,9,13.6,4
1684015200,12.1,82,0.0,0.0,16.9,360,13.2,4
1684018800,11.7,84,0.0,0.0,16.6,2,12.8,4
1684022400,11.5,85,0.0,0.0,15.9,3,12.5,4
1684026000,11.3,86,0.0,0.0,14.8,3,12.2,4
1684029600,11.0,87,0.0,0.0,14.8,359,12.0,4
1684033200,10.7,89,0.0,0.0,15.2,356,11.7,4
1684036800,10.6,90,0.0,0.0,15.1,359,11.5,4
1684040400,10.9,91,0.0,0.0,16.2,357,11.7,4
1684044000,11.9,89,0.0,0.0,19.1,360,12.4,4
1684047600,11.8,86,0.0,0.0,18.4,1,13.1,4
1684051200,12.4,84,0.0,0.0,17.3,4,13.9,4
1684054800,13.3,81,0.0,0.0,15.2,4,14.9,4
1684058400,14.4,78,0.0,0.0,13.0,357,16.2,4
1684062000,15.2,76,0.0,0.0,12.9,342,17.2,4
1684065600,15.7,76,0.0,0.0,14.8,331,18.0,4
1684069200,15.5,77,0.0,0.0,17.8,324,18.2,4
1684072800,14.4,79,0.0,0.0,20.1,324,17.8,4
1684076400,13.0,80,0.0,0.0,20.8,326,17.0,4
1684080000,12.0,80,0.0,0.0,19.3,331,16.0,4
1684083600,11.5,81,0.0,0.0,17.1,335,15.2,4
1684087200,10.9,83,0.0,0.0,14.0,342,14.3,4
1684090800,10.2,84,0.0,0.0,9.9,350,13.2,4
1684094400,9.7,87,0.0,0.0,6.6,347,12.3,4
1684098000,9.4,89,0.0,0.0,6.0,335,11.8,4
1684101600,9.0,91,0.0,0.0,6.8,328,11.3,4
1684105200,8.5,94,0.0,0.0,5.6,315,10.8,4
1684108800,8.1,94,0.0,0.0,6.6,299,10.2,4
1684112400,8.1,94,0.0,0.0,9.3,298,9.9,4
1684116000,8.3,93,0.0,0.0,9.3,298,9.8,4
1684119600,8.3,93,0.0,0.0,7.9,300,9.8,4
1684123200,8.4,93,0.0,0.0,5.8,300,9.7,4
1684126800,8.6,94,0.0,0.0,6.1,298,9.9,4
1684130400,10.5,91,0.0,0.0,6.6,292,11.2,4
1684134000,11.6,89,0.0,0.0,9.0,293,12.8,4
1684137600,12.4,87,0.0,0.0,11.0,302,13.4,4
1684141200,12.4,88,0.5,0.0,14.3,319,13.3,4
1684144800,11.9,93,0.9,0.0,16.8,329,13.0,4
1684148400,11.5,95,0.6,0.0,16.3,335,12.6,4
1684152000,12.0,94,0.3,0.0,15.5,329,13.1,4
1684155600,12.4,90,0.1,0.0,21.6,327,13.7,4
1684159200,12.5,86,0.1,0.0,24.2,327,14.3,4
1684162800,12.0,83,0.0,0.0,26.9,332,14.2,4
1684166400,11.7,80,0.0,0.0,29.2,338,13.9,4
1684170000,11.3,76,0.0,0.0,30.7,342,13.4,4
1684173600,10.8,73,0.0,0.0,30.6,345,12.8,4
1684177200,10.3,72,0.0,0.0,28.5,350,12.0,4
1684180800,10.0,70,0.0,0.0,26.5,352,11.5,4
1684184400,9.8,68,0.0,0.0,24.0,352,11.1,4
1684188000,9.3,70,0.0,0.0,20.2,356,10.6,4
1684191600,9.0,72,0.0,0.0,18.8,356,10.2,4
